,entsoe_wind,entsoe_solar,atlite_wind,atlite_solar,wpl_wind,pvlib_uniform_solar,pvlib_mastr_solar
2023-07-06 15:00:00,3674.25,20139.0,5380.071657302639,29682.923613498166,5923.299368203441,33633.5475220945,33185.762387367344
2023-07-06 16:00:00,2146.5,13221.0,3619.5498894189254,23687.62892707997,3992.6698684870985,26476.932341867112,26570.02767611915
2023-07-06 17:00:00,1212.0,6597.5,1860.4797917357248,15050.828653873026,2169.548261679094,16254.782566770791,17443.9436119587
2023-07-06 18:00:00,633.5,2007.75,714.8356877673122,6728.152886671704,945.0692686150709,4631.69658026534,8217.003743234523
2023-07-06 19:00:00,596.0,150.0,642.8675473608284,1596.2370626621275,908.635925626501,2261.1434799738427,4885.8749913259235
2023-07-06 20:00:00,750.75,0.0,846.9278971806261,33.788618504546534,1216.9185470542839,492.10800626568664,487.0539756164927
2023-07-06 21:00:00,1208.25,0.0,1135.0141779808323,0.0,1620.7966590464218,0.0,0.0
2023-07-06 22:00:00,1683.75,0.0,1425.650795740084,0.0,2041.8012024288923,0.0,0.0
2023-07-06 23:00:00,2098.25,0.0,1822.1062744772566,0.0,2464.5665880876954,0.0,0.0
2023-07-07 00:00:00,2542.5,0.0,2266.6874578072448,0.0,2934.773542271294,0.0,0.0
2023-07-07 01:00:00,2890.0,0.0,2888.030194838848,0.0,3716.5244679258894,0.0,0.0
2023-07-07 02:00:00,3273.5,2.5,3790.705424645459,0.0,4901.562499059388,0.0,0.0
2023-07-07 03:00:00,3785.5,378.75,4127.135872568056,0.0,5339.7042688741885,0.917504367033585,0.9151365995380051
2023-07-07 04:00:00,3668.25,3069.0,3900.3705768666323,157.60215836676792,5056.086170582796,1127.0036892218457,1125.6848421544341
2023-07-07 05:00:00,3020.25,9112.25,3496.591529465812,2235.722567566149,4324.580604984676,7493.198132986191,7595.322405874365
2023-07-07 06:00:00,1484.25,17563.0,2031.7446108608779,10413.911165663218,2539.5481012066225,17015.560914938844,17013.699590562843
2023-07-07 07:00:00,785.25,26118.5,717.4088734789889,23748.02912076045,878.4582226009853,29722.7045069582,28762.150471175188
2023-07-07 08:00:00,1060.5,33156.75,623.8580896780294,36961.88165878124,808.1628300255134,43742.89498886556,41764.17518880663
2023-07-07 09:00:00,1286.75,37769.0,774.0134738539712,47625.301791828584,1015.5975040036686,55896.242490637655,53212.03369493163
2023-07-07 10:00:00,1287.0,40024.0,642.1951230936698,55114.49688801407,931.05186990062,64697.63645059195,61690.507630562526
2023-07-07 11:00:00,1200.5,40673.5,701.5122339698629,58481.70904629849,948.0941085811213,68635.97313676808,65641.13673810517
2023-07-07 12:00:00,1031.0,39290.25,633.5529118262086,58486.191926605585,850.7472888464126,68574.75903549207,65807.37085910067
2023-07-07 13:00:00,1037.5,36057.0,503.18355344151854,56428.33302753362,688.3813718061629,65743.2911719667,63330.706074775655
2023-07-07 14:00:00,1056.5,30490.5,377.993052608849,50998.62252345856,546.7542197201641,58670.325104247524,56823.77391232849
2023-07-07 15:00:00,1166.25,22935.5,279.8422237044958,43183.61799877519,416.9179580191563,48666.070215397085,47621.47727989421
2023-07-07 16:00:00,1342.5,14234.0,304.7884389180857,32843.95771614625,425.5285661901684,35498.99253324737,35625.625321227046
2023-07-07 17:00:00,1917.5,6644.25,786.376159798623,20170.179361564817,919.4221085673051,19191.068617179186,21672.084946202653
2023-07-07 18:00:00,3143.5,1977.25,2573.716507176452,7554.652818753157,2978.808819104567,2416.6421283268246,8362.452579960674
2023-07-07 19:00:00,6027.25,148.75,6019.216290971133,1602.0856708298868,7515.9168922964145,2433.5669878380672,5293.020550949703
2023-07-07 20:00:00,9252.75,0.75,9787.722751913996,33.385205451307264,12631.773653328013,501.273601108963,496.041479111035
2023-07-07 21:00:00,11791.75,0.0,11372.607922238596,0.0,14804.921549873943,0.0,0.0
2023-07-07 22:00:00,12680.0,0.0,13275.33321923616,0.0,17054.40318119019,0.0,0.0
2023-07-07 23:00:00,12648.75,0.0,12488.90398754736,0.0,16136.121321715102,0.0,0.0
2023-07-08 00:00:00,12138.25,0.0,12016.255742586427,0.0,15535.509686877442,0.0,0.0
2023-07-08 01:00:00,11418.5,0.0,11186.522076925128,0.0,14468.257372139373,0.0,0.0
2023-07-08 02:00:00,10694.5,3.5,10342.07230660763,0.0,13357.30197184845,0.0,0.0
2023-07-08 03:00:00,10439.5,372.5,9341.8801894833,0.0,12088.593269234605,0.6203865097433716,0.6188468568065549
2023-07-08 04:00:00,9513.75,2932.25,8733.507888367187,148.57843196145828,11253.202010610472,1081.975829387018,1080.851960790854
2023-07-08 05:00:00,7476.75,8255.25,7138.4662059062175,2350.7310999019373,8975.161533958728,7159.0300220100935,7247.86840546079
2023-07-08 06:00:00,4251.75,15512.0,5091.090385129796,10119.608802146751,6229.678690756259,16374.582549013783,16326.984893521701
2023-07-08 07:00:00,2872.5,22973.25,2821.3496004468448,22437.649551084833,3132.262835988281,28118.16988888928,27288.990798363455
2023-07-08 08:00:00,2521.75,29193.0,2707.33564454811,33976.08416051345,2900.1655413749277,40296.96720874784,38666.90454376595
2023-07-08 09:00:00,2491.75,33718.5,2728.1808104138895,43978.47745638902,2920.924614151026,51785.07301068855,49482.77932018303
2023-07-08 10:00:00,2585.75,37060.5,2860.4450898567447,50510.40511429014,2979.095821960845,59518.94972430405,56930.29249873848
2023-07-08 11:00:00,2304.5,38044.25,2983.0382519951213,54154.76709694395,3111.073704375469,63959.73706185333,61288.131793310684
2023-07-08 12:00:00,2397.0,36967.75,2757.8034481845125,56193.79908471535,2900.7890409367574,66350.26527956892,63713.51919143086
2023-07-08 13:00:00,2306.0,33828.75,2616.2005233379946,54284.70218672602,2756.2125801242514,63557.61285500169,61257.674007989226
2023-07-08 14:00:00,2267.0,28342.5,2204.583470365118,48916.37335268644,2322.6471057547074,56310.49188246298,54579.921014094594
2023-07-08 15:00:00,2434.5,21039.5,1926.3707066393247,41234.36115651823,2021.2558779541284,46470.84696029824,45508.4261381727
2023-07-08 16:00:00,2887.0,12923.75,2017.776615487853,29679.126237498458,2112.3843266377876,32286.378591049404,32412.365879910012
2023-07-08 17:00:00,3809.25,5987.75,2922.6324963976863,18009.59359399978,3110.0905880701575,17634.28663742593,19676.364772883982
2023-07-08 18:00:00,5451.75,1827.0,5527.277014564053,6575.566412824929,6243.872835647833,3295.863220797512,7742.843148619246
2023-07-08 19:00:00,8002.0,129.75,8700.09533985969,1377.5387655963111,9792.333042860551,2404.528867468222,4389.403099617604
2023-07-08 20:00:00,9642.0,0.75,11873.866332577752,30.453524438961878,13352.26866628733,418.8454919821285,414.53864937176024
2023-07-08 21:00:00,10494.0,0.0,13205.19836976055,0.0,14897.764523683301,0.0,0.0
2023-07-08 22:00:00,10138.5,0.0,14877.451100576021,0.0,17246.508749444056,0.0,0.0
2023-07-08 23:00:00,9277.0,0.0,12447.931798066624,0.0,14556.463251864361,0.0,0.0
2023-07-09 00:00:00,8334.25,0.0,10455.718202757038,0.0,12188.246676069977,0.0,0.0
2023-07-09 01:00:00,7239.5,0.0,8876.395724340658,0.0,10364.17465495001,0.0,0.0
2023-07-09 02:00:00,6178.0,2.5,7150.3064285147175,0.0,8368.936402749945,0.0,0.0
2023-07-09 03:00:00,5712.75,358.5,6288.729752022499,0.0,7298.420636891438,0.4310328782488416,0.4299925219567485
2023-07-09 04:00:00,5281.0,2813.0,6047.760985962203,132.15828065996783,6914.704873677017,1030.2878500494762,1029.110870356416
2023-07-09 05:00:00,3939.25,8496.0,4819.426257718633,2066.93362588,5323.139861979681,7176.772971272804,7262.78051129121
2023-07-09 06:00:00,1969.25,16502.25,3155.1242518602735,9972.132855597743,3449.770564307293,16603.943931135527,16585.054199535924
2023-07-09 07:00:00,1027.75,24409.25,1782.4726183692849,22332.480085055722,1727.8468465847295,28129.218677532615,27294.414827492637
2023-07-09 08:00:00,862.75,30935.25,1436.7728244042178,35211.94523170374,1366.0338388904204,41663.89390488845,39867.03390354173
2023-07-09 09:00:00,1090.5,35567.0,1318.216661534104,45358.72129659672,1325.659085247966,53133.615530524905,50670.77271024764
2023-07-09 10:00:00,1365.75,37995.75,1108.3637774685462,52603.85302748384,1176.7991957848642,61737.42445476666,58932.86951335347
2023-07-09 11:00:00,1450.75,38031.75,1849.8004154550902,53443.87189430197,2077.50833451394,62443.208426595666,59837.22819681846
2023-07-09 12:00:00,1788.5,35781.0,1804.2158780569994,53352.47902329544,1878.5393090522202,62273.444225617546,59894.77901299802
2023-07-09 13:00:00,2475.5,31027.5,1890.382066018478,48067.36412420556,1903.4216753227076,55874.82111496001,54085.14967607762
2023-07-09 14:00:00,3562.25,24304.0,2846.516419784348,41667.72983798211,3079.719011073265,47987.726977200015,46735.103005214216
2023-07-09 15:00:00,3747.5,16602.0,2876.71258707858,33530.32854088346,3444.0402406599915,38116.26440564952,37481.65640832985
2023-07-09 16:00:00,4971.75,9460.5,3625.6257164018284,24248.97379104872,3997.103333837957,26853.25816704595,26942.387732907286
2023-07-09 17:00:00,6789.75,4276.25,5510.054276534558,15263.99075637725,6721.4310770144775,15579.263158314156,16995.9159916095
2023-07-09 18:00:00,7955.0,1365.0,5292.456732000898,6042.41109489096,5470.258618907752,4398.207583372263,7300.3512815341255
2023-07-09 19:00:00,9109.5,98.75,5250.725388060612,1654.759522404158,6375.237897681071,2642.5727692555724,3715.768383274045
2023-07-09 20:00:00,9618.75,0.0,6600.461340223696,7.433222189444024,7935.917889859316,290.090379618843,287.33562599316446
2023-07-09 21:00:00,7884.5,0.0,7168.060792220505,0.0,8970.8175457509,0.0,0.0
2023-07-09 22:00:00,6735.25,0.0,4679.033323830265,0.0,6689.319670453304,0.0,0.0
2023-07-09 23:00:00,6549.5,0.0,3305.1498491580164,0.0,4698.928168035532,0.0,0.0
2023-07-10 00:00:00,5547.5,0.0,3161.3488973502863,0.0,4643.527988959545,0.0,0.0
2023-07-10 01:00:00,4662.5,0.0,3188.0086471521668,0.0,4653.27218543041,0.0,0.0
2023-07-10 02:00:00,4662.5,1.25,4277.558045648014,0.0,5971.021144438178,0.0,0.0
2023-07-10 03:00:00,4862.25,227.5,4734.550952962209,0.0,6442.958212301183,0.1767462654239895,0.1763432507183204
2023-07-10 04:00:00,4734.25,1724.75,5124.713503472856,86.98267132936888,6806.839052863119,684.2448327575114,682.593447372041
2023-07-10 05:00:00,4719.5,4767.0,6396.923092862281,2031.3240685991395,7859.530076950792,5005.808025397228,5014.288283639716
2023-07-10 06:00:00,5031.5,8858.25,7932.5289415825,6993.876265572707,9315.578913461895,11227.614970960203,11174.221855236303
2023-07-10 07:00:00,5491.5,14328.25,8536.457184201354,16160.941379967206,9551.259592660468,20493.14729708653,20168.084490587742
2023-07-10 08:00:00,6544.0,20228.5,9390.8127712382,24476.236598138734,10277.220963196873,28849.14463372618,28143.125678238015
2023-07-10 09:00:00,7953.0,25723.5,10183.89324289851,33902.476684519366,11333.426813966464,39103.30655616762,37840.92197291942
2023-07-10 10:00:00,9508.75,29552.75,4947.398167637508,41182.04040333063,5919.3481813990375,47327.941170385624,45648.62224958528
2023-07-10 11:00:00,11110.0,31051.5,6414.065930293124,46317.54322090032,7370.331675253993,53649.653231050455,51655.969976956985
2023-07-10 12:00:00,12524.25,30255.0,9650.93690474144,49169.379591947756,10938.122452475109,57162.457897052394,55061.04739397803
2023-07-10 13:00:00,13040.5,27564.25,13266.913741425147,46869.27564557286,15181.694172078673,54444.130988563455,52635.29893210267
2023-07-10 14:00:00,12475.5,24488.75,12141.264263372592,44192.54617206926,14095.871851277578,51019.443327996785,49569.581144878495
2023-07-10 15:00:00,10508.25,19060.5,10788.052622538784,36645.66044368298,12416.988098443717,41528.22601167411,40794.394720208
2023-07-10 16:00:00,8482.5,12142.75,8881.343115322989,26716.43208436516,10516.910698860378,29526.75338303679,29671.240168160144
2023-07-10 17:00:00,6081.0,5789.25,7306.16377494149,16132.8506171539,8769.811679480339,16872.87179749974,18476.085118014482
2023-07-10 18:00:00,3952.5,1777.75,4985.234272767982,6444.887275795106,5959.884696069576,4068.225255909413,8193.654857202891
2023-07-10 19:00:00,2843.0,113.5,3704.017483321776,1287.284168274561,4678.648159611354,2104.215874680175,4599.306891241189
2023-07-10 20:00:00,2399.75,0.0,2878.9648839976307,25.070588413549952,3668.8350233423957,412.2468816772622,407.9261830598328
2023-07-10 21:00:00,2305.75,0.0,2455.6749273446576,0.0,3236.205074046682,0.0,0.0
2023-07-10 22:00:00,2076.5,0.0,1751.4516672563204,0.0,2486.136366938681,0.0,0.0
2023-07-10 23:00:00,2302.25,0.0,1904.0344658663623,0.0,2785.582916252908,0.0,0.0
2023-07-11 00:00:00,2845.0,0.0,2442.0178205454786,0.0,3369.415279497884,0.0,0.0
2023-07-11 01:00:00,3681.5,0.0,3134.1494827533415,0.0,4195.103355759445,0.0,0.0
2023-07-11 02:00:00,4788.75,2.0,4129.9941451912455,0.0,5260.3360957693385,0.0,0.0
2023-07-11 03:00:00,6561.5,282.5,5821.460664437936,0.0,7191.708171647975,0.13902003581596023,0.13867799670373906
2023-07-11 04:00:00,7924.75,2623.0,7547.382930928164,111.37246797263182,9110.590286198227,902.3628505682263,901.023491786074
2023-07-11 05:00:00,7669.75,8092.75,8292.741371676875,2016.194555634029,9588.058996633623,6700.62194547955,6757.379531843519
2023-07-11 06:00:00,5483.75,16014.0,8727.646533706555,9412.366682313655,9620.755232187597,15721.286804509047,15692.344825023703
2023-07-11 07:00:00,5067.75,24155.75,7252.9335566836735,21960.529800567634,7581.907408430651,27693.813636388717,26900.645790721115
2023-07-11 08:00:00,5868.25,30958.75,8010.185136296383,34330.24831904295,8400.678005984579,40640.769499666116,38984.234873796326
2023-07-11 09:00:00,6701.5,35515.0,8885.57585016518,44761.29401419773,9308.26044765051,52506.78250368927,50122.75849659008
2023-07-11 10:00:00,7568.5,37795.0,6429.324030401705,51932.24169244935,6612.60104730177,61069.938949181684,58305.64594434428
2023-07-11 11:00:00,8459.75,38124.0,8574.167563521605,55357.11967920102,9103.70097719312,65417.03947017375,62594.095389714275
2023-07-11 12:00:00,8608.0,36359.0,10525.878635646697,55207.27840807243,11171.595366777956,65197.20411690075,62585.67916398663
2023-07-11 13:00:00,8283.75,32383.0,10903.133437427336,52511.255587273015,11386.988027340616,61798.93164224268,59554.33007171791
2023-07-11 14:00:00,7195.5,26329.25,7597.321953483898,47212.36066237258,7799.8329486058365,54723.072378656456,53026.0706092732
2023-07-11 15:00:00,6001.75,19134.75,5593.048750291231,37891.01377202283,6052.8850012711855,42952.460256661114,42083.031437807214
2023-07-11 16:00:00,5066.25,11259.0,3944.5158511750174,27625.59626603275,4306.6142929586895,30364.26688778741,30446.126119816858
2023-07-11 17:00:00,3807.25,5018.0,3203.295328322373,14926.515429314079,3853.0460721937893,15581.446277293238,16980.460745203978
2023-07-11 18:00:00,3442.25,1583.0,4552.103254683217,5456.392474763158,5884.469891331989,4777.271603619858,7184.228301053118
2023-07-11 19:00:00,5548.25,103.5,7195.508029671807,1231.8532902026698,9022.591187688466,2328.040610582714,3393.289266847414
2023-07-11 20:00:00,9007.0,0.0,9319.121133266235,10.586208787603718,11669.872096670832,271.8035327425561,268.9116403362082
2023-07-11 21:00:00,12316.25,0.0,11386.70488897,0.0,14122.06101523013,0.0,0.0
2023-07-11 22:00:00,15653.5,0.0,16878.035936943812,0.0,20532.86896587175,0.0,0.0
2023-07-11 23:00:00,17467.25,0.0,17832.921883379884,0.0,21667.14658843255,0.0,0.0
2023-07-12 00:00:00,18016.25,0.0,19290.679551925146,0.0,23555.58081297711,0.0,0.0
2023-07-12 01:00:00,17932.0,0.0,18943.472410791514,0.0,22433.42038630817,0.0,0.0
2023-07-12 02:00:00,17406.5,0.75,17570.86514221873,0.0,20897.355352334594,0.0,0.0
2023-07-12 03:00:00,16408.5,155.5,16677.99949283809,0.0,20054.271294676622,0.05881128344547827,0.058674548450870084
2023-07-12 04:00:00,16090.0,1724.5,16898.557106982444,31.20590042427534,20284.037650705086,397.72306451157834,395.99353832445274
2023-07-12 05:00:00,15391.75,4831.5,18484.628024315498,1525.0100150492008,21987.250567235853,3604.820569313696,3595.354398847386
2023-07-12 06:00:00,15699.0,9203.0,22224.677213507504,5881.410851320469,24938.311207141494,9638.485508188576,9585.884965806228
2023-07-12 07:00:00,17596.75,14858.5,23953.76522986337,14500.455760580979,26372.421370341788,18463.363063267952,18188.147183228746
2023-07-12 08:00:00,18926.25,21666.25,23584.08145361447,25070.426560012675,26898.942968391057,29415.518604198172,28647.620413139186
2023-07-12 09:00:00,19240.75,28310.25,24626.78106196149,35296.273483217585,26978.087008262595,40746.59138525688,39330.11783675658
2023-07-12 10:00:00,19837.0,31841.25,18860.96527669314,43806.692176522556,20857.111247957644,50589.82643272303,48689.21282588807
2023-07-12 11:00:00,21170.25,30918.0,21210.922673741672,48565.71972877461,23714.536045253197,56663.12357742686,54495.28673666476
2023-07-12 12:00:00,21200.75,28538.5,22682.398657821264,49721.67067294065,25171.972171300964,58003.816300882856,55937.9384699448
2023-07-12 13:00:00,20701.75,25099.25,22368.14255882971,45557.36796782848,24848.864242757158,52911.13495317428,51257.91439599638
2023-07-12 14:00:00,19462.25,20523.5,21313.475620990797,41449.33163457316,23931.007228705203,47934.98685531928,46618.453158682605
2023-07-12 15:00:00,17778.25,14989.0,19403.342983710892,33776.776713362306,21610.248209222984,38416.74939707641,37707.350904776584
2023-07-12 16:00:00,15117.5,9449.25,16317.272738998257,23969.180219911905,18311.54726336905,26826.150515000558,26820.201481638822
2023-07-12 17:00:00,11772.25,4781.25,12868.34010667582,14406.540643291946,14645.604946844363,15485.211388537222,16581.68437344293
2023-07-12 18:00:00,8008.5,1608.25,9063.930420993705,5296.972937500888,10640.623533433063,5043.316387896079,6895.390478685767
2023-07-12 19:00:00,6497.0,106.0,6966.501874005813,1218.3259151893487,8533.811869814925,1974.2145578013826,3328.4111717109226
2023-07-12 20:00:00,5703.0,0.0,5944.393862799683,7.644875631552477,7528.577155287276,292.6745565220269,289.5856427383785
2023-07-12 21:00:00,5614.5,0.0,5963.733941571385,0.0,7611.244302533314,0.0,0.0
2023-07-12 22:00:00,5496.0,0.0,6124.351563398129,0.0,7929.649070977408,0.0,0.0
2023-07-12 23:00:00,6662.25,0.0,6547.467543764069,0.0,8158.414713956752,0.0,0.0
2023-07-13 00:00:00,7518.5,0.0,7013.494772090173,0.0,8582.339456884245,0.0,0.0
2023-07-13 01:00:00,8404.75,0.0,8292.594871952191,0.0,9718.999646111688,0.0,0.0
2023-07-13 02:00:00,9145.5,0.75,9309.510166454282,0.0,10884.117775841458,0.0,0.0
2023-07-13 03:00:00,9543.5,224.0,10839.975325968304,0.0,12527.384933754072,0.030482800703007025,0.030408801059613168
2023-07-13 04:00:00,9388.75,2183.0,11312.146590393153,56.0799219687575,13184.235116754862,625.7377236834828,623.8594733836179
2023-07-13 05:00:00,7601.75,6744.25,10960.364375995005,1846.9808365757635,12702.320245821425,5485.648105244959,5507.069545810273
2023-07-13 06:00:00,7316.0,13646.25,9506.500075734635,8010.971148957008,10551.928800571484,13324.156138969993,13289.791594961149
2023-07-13 07:00:00,9194.0,20769.5,11246.076853100494,18027.20295922299,12541.096461819103,22745.82576604433,22227.784385559975
2023-07-13 08:00:00,12005.0,25729.5,13485.936535483746,28504.027398739563,15025.740051637169,33713.091710158056,32629.81965889472
2023-07-13 09:00:00,14075.25,28043.0,16254.658946486077,37526.69564513647,18386.918811569565,43596.705362478584,42064.10283204051
2023-07-13 10:00:00,15484.0,28424.75,14346.270037651293,43034.58749491301,15901.546440047037,49559.895061264084,47834.97489166225
2023-07-13 11:00:00,16641.0,28354.75,16720.192513454764,43003.98983126986,18470.19162273696,48905.06796624556,47376.48318042501
2023-07-13 12:00:00,16927.75,27558.5,18301.846316494863,42331.378586909916,20274.998827055708,48468.121110123735,47033.05585579724
2023-07-13 13:00:00,15021.75,24753.25,19168.12560156796,38062.112983519524,21490.442520273165,43520.56817463218,42403.26280819313
2023-07-13 14:00:00,14761.5,20854.25,19057.884683283053,34497.09075821639,21410.4159904354,39194.73473375722,38339.425141517575
2023-07-13 15:00:00,14344.5,16342.25,18141.25803390063,28075.48091198898,20489.12462755502,31652.966923672026,31246.99119400349
2023-07-13 16:00:00,12205.75,10690.75,15623.091036650956,23320.209868700073,17624.442443063144,26149.0501914906,26207.72795911521
2023-07-13 17:00:00,10012.0,5294.0,12747.583726075165,14037.520608494799,14171.763229392389,15648.059169400529,16655.66674892523
2023-07-13 18:00:00,6963.75,1636.75,8937.614936478501,5783.937811027356,10192.373168271917,5345.870525813527,7952.773047193859
2023-07-13 19:00:00,5219.0,89.25,6671.823423963284,1238.7027613255182,7779.906859585153,2664.732335688149,4185.149503410447
2023-07-13 20:00:00,4397.25,0.0,5179.735294047386,9.456401773825695,6136.956275065847,311.42573337343777,308.17759112654034
2023-07-13 21:00:00,4234.0,0.0,4760.974173823151,0.0,5659.686492196044,0.0,0.0
2023-07-13 22:00:00,4240.75,0.0,4054.3243328021535,0.0,4895.954455503708,0.0,0.0
2023-07-13 23:00:00,4231.75,0.0,4050.373584868289,0.0,4851.471613298541,0.0,0.0
2023-07-14 00:00:00,4157.75,0.0,4785.599148426739,0.0,5806.559189694931,0.0,0.0
2023-07-14 01:00:00,3926.75,0.0,5084.712460902743,0.0,6143.167739411308,0.0,0.0
2023-07-14 02:00:00,3313.5,1.5,4957.951227720423,0.0,5953.306016553211,0.0,0.0
2023-07-14 03:00:00,3012.75,266.75,4421.997875726788,0.0,5321.439771278428,0.011165920498759441,0.01114046446863653
2023-07-14 04:00:00,2731.25,2647.25,3826.1641312495335,74.84918275999968,4551.263218028712,739.7709601614583,738.3843167049216
2023-07-14 05:00:00,1915.0,7971.0,2640.0768283522675,2009.3999915964118,3093.598428872247,6369.165370054553,6410.3640535709
2023-07-14 06:00:00,968.0,15534.75,1207.0758124086565,9295.578156123336,1351.5342109553835,15011.364191079705,14964.921976096546
2023-07-14 07:00:00,915.5,23431.0,1068.5044470941389,21345.52026724568,1171.1807669415286,26715.721480614,26023.476623155908
2023-07-14 08:00:00,1428.0,29184.0,1282.8869172262798,33362.99727030449,1404.150038212275,39188.11081165132,37716.78831135173
2023-07-14 09:00:00,2254.25,31638.25,2117.0519168981314,42481.92396281935,2398.17949885117,49335.23873183574,47279.01469667082
2023-07-14 10:00:00,2782.75,31647.0,1990.8418912810378,47250.09232338991,2462.703261664457,54763.67842287059,52535.21827743575
2023-07-14 11:00:00,3081.25,30562.5,2789.7560204250376,46981.15014284089,3478.0525630762727,54569.113730217374,52659.062727664816
2023-07-14 12:00:00,3189.0,28924.0,3319.756155439424,43978.1520034319,4111.503075794066,50762.351165399494,49231.53384294716
2023-07-14 13:00:00,3036.75,26540.75,3027.539839663665,41712.30449242299,3813.549421559504,48221.150591434736,46899.6325999739
2023-07-14 14:00:00,2658.75,23423.75,2466.186710244201,39116.28868510115,3127.4046393559843,44877.578015771825,43718.71691457087
2023-07-14 15:00:00,2656.0,19178.25,2303.1268437954386,33757.6953042366,2897.8517644383865,38300.10528838786,37572.71734180963
2023-07-14 16:00:00,2849.0,12469.25,2216.7717534865983,26499.32871196958,2816.52851418068,29293.87928647401,29357.40956495411
2023-07-14 17:00:00,2986.5,5811.5,2093.2458615138216,17665.679860051492,2821.385772503437,17624.180357665675,19586.61458726662
2023-07-14 18:00:00,3456.5,1624.75,2485.8062230136984,6904.402574599819,3314.6052330936323,3083.144771644883,8248.841504750333
2023-07-14 19:00:00,6051.5,60.25,5795.361004615971,1311.191628656586,7512.574608543875,2918.549542052785,4887.61917656701
2023-07-14 20:00:00,10762.75,0.0,10699.126464026476,5.118365677997767,13830.025795055333,297.0511879464179,293.9274579693885
2023-07-14 21:00:00,15408.0,0.0,15276.874362310511,0.0,19390.180690183548,0.0,0.0
2023-07-14 22:00:00,18567.25,0.0,19901.21507737088,0.0,24583.604033714746,0.0,0.0
2023-07-14 23:00:00,20310.5,0.0,21974.399041808883,0.0,26535.517109016673,0.0,0.0
2023-07-15 00:00:00,20713.75,0.0,23262.84774982623,0.0,27582.857266670206,0.0,0.0
2023-07-15 01:00:00,20878.5,0.0,25710.91629423823,0.0,29576.872329094313,0.0,0.0
2023-07-15 02:00:00,21017.75,1.5,26506.41698227592,0.0,30218.664039538307,0.0,0.0
2023-07-15 03:00:00,20319.75,226.5,25977.405363981856,0.0,29581.836664107832,0.0,0.0
2023-07-15 04:00:00,18429.5,2489.0,25906.106284143894,61.91729898731659,29380.745507522028,680.1530523070354,678.8613768552431
2023-07-15 05:00:00,14602.25,7969.0,23828.51615555302,1707.9164323793402,27043.859648860584,6181.170517428744,6229.949464085024
2023-07-15 06:00:00,9678.0,15565.0,19177.728101157463,9024.868634369168,21732.599361749348,15334.517737628845,15335.3888698384
2023-07-15 07:00:00,7704.75,22638.25,12921.99755950059,21373.17250526607,14367.352524142692,27051.385680064388,26254.735228861282
2023-07-15 08:00:00,9044.5,27690.25,11763.690413825298,32477.333571511568,12938.625903306975,38573.43529725731,37062.43891326611
2023-07-15 09:00:00,11590.75,29638.0,13305.77667185993,41542.55272860885,14866.529560084686,48940.21376460558,46892.3763529967
2023-07-15 10:00:00,13949.75,30634.25,14348.17679543882,47540.3538527574,16148.707748073104,56183.24652686488,53876.99110804428
2023-07-15 11:00:00,15228.25,30125.75,20167.844025516388,48590.8772035686,22118.07094878016,57568.055139794655,55417.77980534278
2023-07-15 12:00:00,15033.75,28147.75,20609.961620125865,48326.93785288236,22761.67611099264,56910.1565456815,54964.19793335685
2023-07-15 13:00:00,13914.75,24519.75,20780.42263757724,45142.98666197699,22746.0547364561,52752.626441411376,51115.836415492166
2023-07-15 14:00:00,13433.5,19198.25,18717.82442607568,38889.61188743486,20809.64109426707,44735.870254539026,43569.9634915072
2023-07-15 15:00:00,13205.25,14143.75,16009.453064341102,33046.37363931151,18266.754052382585,37569.72818020217,36896.076218211434
2023-07-15 16:00:00,13653.75,8831.75,13015.384138232359,23108.70793773073,15157.23842988743,25854.00451412834,25873.035550398796
2023-07-15 17:00:00,14508.0,4115.5,13495.256650352405,14063.988092159863,15632.652035616826,15098.86131489825,16311.244112192497
2023-07-15 18:00:00,14791.75,1105.25,15576.474924802278,5473.278443822719,18093.941910447873,4765.462051195813,7348.413413142657
2023-07-15 19:00:00,15794.0,50.0,18461.85229759106,1081.4707776975483,21504.08892297828,2539.8537538229393,3602.7574132661543
2023-07-15 20:00:00,15692.75,0.0,20543.324685396936,0.9951762176193852,23564.04822824251,191.85918485447212,189.8186936494405
2023-07-15 21:00:00,14428.75,0.0,20043.067414875764,0.0,22857.694623032054,0.0,0.0
2023-07-15 22:00:00,13363.75,0.0,16453.69376086338,0.0,18892.357859384756,0.0,0.0
2023-07-15 23:00:00,14935.5,0.0,16337.419673714927,0.0,18545.1800231123,0.0,0.0
2023-07-16 00:00:00,16107.75,0.0,20345.890926861994,0.0,23410.399029826618,0.0,0.0
2023-07-16 01:00:00,17961.25,0.0,25199.11985385467,0.0,28591.03140798539,0.0,0.0
2023-07-16 02:00:00,18823.5,1.0,26976.404182442573,0.0,30587.523724888964,0.0,0.0
2023-07-16 03:00:00,17885.0,122.5,27667.44186858421,0.0,31487.273233962354,0.0,0.0
2023-07-16 04:00:00,18286.25,1363.5,26775.544208145096,13.062477483833636,30139.15203912894,381.6533194269098,379.91434654760496
2023-07-16 05:00:00,18655.5,5062.0,27137.562181214536,1410.4355941403821,30021.932494232828,4417.052160007964,4423.906481832646
2023-07-16 06:00:00,19373.0,11207.0,26447.202720274257,7207.387581512349,29173.829170569123,12393.053343906484,12374.259070648292
2023-07-16 07:00:00,20920.25,18252.75,32654.8669702891,16301.486287896605,34732.220799382354,20995.78559220988,20477.081831562235
