,KWF1_actual,KWF2_actual,KWF3_actual,KWF4_actual,KWF5_actual,KWF6_actual
2023-07-10 14:00:00,1639.8671834309907,1796.6968780517593,1669.5994069417332,-0.08624916924163699,-1.4550323645273842,1762.214404229314
2023-07-10 15:00:00,1674.497950236004,1815.3905517578135,1542.987003072104,-0.08420408579210444,-1.3148107826709745,1734.5105901082372
2023-07-10 16:00:00,1121.1897201538088,1472.680896250408,939.5075973510748,-0.10802907251279086,-1.1300419382750981,1142.3209289550787
2023-07-10 17:00:00,1492.9198644002288,1732.622784932456,1686.2739577979385,-0.10358791967543463,-1.0230751986304918,1339.8227724711112
2023-07-10 18:00:00,1358.4171257019054,1459.4658088684093,1289.535552978516,-0.09816400352865458,-0.9803062707185748,1264.7924013773606
2023-07-10 19:00:00,1046.2215934753428,1056.5969413757327,879.5918689727788,-0.11256850256274147,-0.9597665218015511,937.3864458719895
2023-07-10 20:00:00,887.0000689188643,870.9503906250001,871.442316691081,-0.11772566971679525,-0.9671466027696929,700.3031705220541
2023-07-10 21:00:00,1021.0625386555995,1172.4096369425463,862.8740287780765,-0.17240942252489425,-1.2760431023935475,1003.536852010092
2023-07-10 22:00:00,243.54206809997564,270.12930088043214,227.74194927215578,-0.11825916954937078,-1.0092931084334846,178.02604230244958
2023-07-10 23:00:00,194.43923563371632,273.0374147415162,206.98731104532882,-0.1612059212444971,-1.2006417786081631,146.3077542304993
2023-07-11 00:00:00,799.5533865610763,998.8808044433603,894.1220234553022,-0.15782708864038186,-1.0401471863190332,730.4743150075279
2023-07-11 01:00:00,1278.624879455567,1689.4072645488557,1462.1449442545581,-0.15044700515766937,-1.1786793539921443,1064.305175272624
2023-07-11 02:00:00,1442.7969726562512,1589.8125831342693,1197.9206390380866,-0.1511583372329672,-1.2550605630030607,1231.6877110799162
2023-07-11 03:00:00,1409.6668492635101,1590.1810674031587,1001.9320775349939,-0.12812892108534768,-1.0179273856967166,1226.861013793946
2023-07-11 04:00:00,1618.151210021974,1707.7817301432306,1599.430049641928,-0.11612517073129613,-0.9953331902623175,1453.327330766646
2023-07-11 05:00:00,967.3507567087814,1102.6517374674488,949.3178599039717,-0.11923391071654722,-1.0432592747112113,658.7761157989504
2023-07-11 06:00:00,877.0060067494716,988.7077340443933,902.591865730286,-0.3070245795164324,-1.116793361057838,722.8882652282715
2023-07-11 07:00:00,987.4958160400398,976.8582260131843,996.30232111613,-0.3359271762426943,-1.0442373650769394,782.2830851236981
2023-07-11 08:00:00,778.3579669952395,752.6155029296882,672.8626524607344,-0.10892291958443819,-1.0418366072078544,614.3107226053876
2023-07-11 09:00:00,613.6690681457521,718.6365269978845,534.6934635162355,-0.18628042344935236,-1.1536937728524208,422.5135927200318
2023-07-11 10:00:00,732.0374720255537,910.0239049275723,455.00534024537365,-0.0883831694256514,-0.9745266919334729,798.9690720876062
2023-07-11 11:00:00,1066.1398132324223,1201.59054667155,713.9377901713059,-0.1011871704055617,-1.0061810225248335,1111.7701830546068
2023-07-11 12:00:00,1176.1198902197057,1312.3357440907064,766.8857495625816,-0.08509325271782774,-0.9761271898945174,1232.780484771729
2023-07-11 13:00:00,1228.0589683532723,1408.5408268711033,1054.3042676289883,-0.09229550279366472,-0.9705254373451075,1327.370981089275
2023-07-11 14:00:00,926.0249259948736,1014.4629103342695,665.3560009002689,-0.11123475371859969,-1.0450376013914744,1099.6693667093923
2023-07-11 15:00:00,835.7767631530766,1042.085455067953,804.9033782958986,-0.12821783629866937,-0.9932881059745947,795.6728253682458
2023-07-11 16:00:00,1181.5632095336923,1116.823802185059,951.9491552988694,-0.09914208586948613,-1.1059455196062726,790.1471031188967
2023-07-11 17:00:00,420.65582580566405,508.6523077646893,348.6029383420946,-0.11977075366303325,-0.972125942756732,383.500916226705
2023-07-11 18:00:00,445.33336118062334,612.0172410329184,432.03459962209075,-0.10705566966595749,-0.973015106966098,440.1112801289698
2023-07-11 19:00:00,409.23075370788575,425.17523040771493,250.7799106915792,-0.10448176596852898,-0.9745032927576909,404.5573566436769
2023-07-11 20:00:00,127.45179531176883,115.25722427318495,57.0404596831715,-0.08971691918559371,-1.0806932675341765,109.24111058115962
2023-07-11 21:00:00,249.27010192871103,303.2514161427816,218.0649095813434,-0.10581083678019543,-0.995244271059831,136.8363606135051
2023-07-11 22:00:00,383.2716696421306,452.05126330057783,443.58462778727227,-0.13017400372773405,-1.0006681881844994,193.5684738794963
2023-07-11 23:00:00,550.4472449587103,557.0995463321085,485.94280637105317,-0.12732867042844492,-1.016762111832698,375.4578285217286
2023-07-12 00:00:00,526.3610074361167,563.2304021199546,485.99440987904876,-0.15658225373675425,-1.007692604015271,300.1290185192176
2023-07-12 01:00:00,689.8756965637208,656.5871208190918,233.9234607224664,-0.17294292130197086,-1.0402361040314039,437.3476132710776
2023-07-12 02:00:00,1191.1252919514984,1134.5493057250985,523.2022212346399,-0.18690283888330061,-1.070612845844344,796.1285537719731
2023-07-12 03:00:00,673.759608713786,765.8034754435224,228.83168792724612,-0.19259350571470954,-1.1145704391101996,402.25329882303885
2023-07-12 04:00:00,772.7203811645509,817.4691802978518,236.39388484954839,-0.1962250495885025,-1.0868284322321413,518.8223681132
2023-07-12 05:00:00,1139.165441385906,1079.992926534018,427.4474472045899,-0.15978325518469014,-1.07624735708038,921.5147145589195
2023-07-12 06:00:00,897.9235359191902,796.0098327636723,296.6398769378663,-0.16520717218518255,-1.1037226142982641,743.9747495015466
2023-07-12 07:00:00,1077.70033531189,1115.305828348796,807.3680645306908,-0.36509184516035015,-1.0559743578235312,1012.6341369628911
2023-07-12 08:00:00,1484.9780339558931,1467.377756245932,1113.7663113911951,-0.12092667024893065,-1.0226306006312371,1446.2484965006518
2023-07-12 09:00:00,1730.7436798095714,1707.0722268489383,1491.113711815551,-0.11079016992201408,-1.0127608614663284,1728.8202056884782
2023-07-12 10:00:00,1759.725697781748,1478.0189806620283,1154.811841837566,-0.10358791956678032,-1.125151522209247,1561.0315498352059
2023-07-12 11:00:00,1581.9298004150405,1399.6642636617037,1047.984460194906,-0.1026987530446301,-1.3197901149590812,1526.9155606587738
2023-07-12 12:00:00,1396.7101575215665,1356.054104614259,1047.4784929911305,-0.11176825331834456,-1.3148528976921445,1350.6181193836958
2023-07-12 13:00:00,1274.3542961637188,1351.9483868916839,1020.493082507452,-0.11529216109366536,-1.4904211983084676,1287.291869608562
